DISTRICT,YEAR,MONTH,FORTNIGHT,MEAN_TEMP,RAINFALL,HUMIDITY,WIND_SPEED,TEMP_RISE,RAINFALL_DEFICIT,HUMIDITY_DEFICIT,WIND_EXCESS,PREDICTED_TRIGGER,SUM_INSURED,PREMIUM_RATE,FARMER_PREMIUM,GOVT_PREMIUM,TOTAL_PREMIUM,PAYOUT_AMOUNT
Kolhapur,2020,4,1,30.62933333,18.48,44.28066667,2.044666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,4,2,31.01833333,18.44,51.406,2.417333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,5,1,32.02933333,19.27,50.36666667,2.462666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,5,2,30.619375,23.23,60.711875,3.4525,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,6,1,25.781,179.52,81.498,4.354666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,6,2,25.33466667,183.13,87.358,3.507333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,7,1,24.20566667,242.1,89.46333333,4.838666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,7,2,24.4575,135.43,89.250625,2.920625,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,8,1,24.10166667,375.02,92.52533333,5.655333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,8,2,24.025625,183.72,91.771875,3.975625,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,9,1,24.66233333,157.35,88.74,2.202,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,9,2,23.60133333,135.17,91.628,3.176,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,10,1,23.93966667,191.07,89.54666667,2.112666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,10,2,23.7765625,64.31,86.925,1.555,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2020,11,1,22.10033333,0,81.03866667,2.402,0,35,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2020,11,2,23.15066667,0.35,83.70533333,2.391333333,0,29.65,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2020,12,1,22.11433333,1.17,76.204,2.03,0,23.83,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2020,12,2,21.2990625,0,69.071875,2.349375,0,20,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,1,1,23.30433333,8.98,74.29666667,1.933333333,1.304333333,11.02,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,1,2,24.6740625,0,56.861875,1.11625,1.6740625,25,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2021,2,1,24.01766667,0,45.77,2.120666667,0,30,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2021,2,2,25.70923077,6.96,51.39230769,2.128461538,0,28.04,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2021,3,1,28.17166667,0,37.95266667,1.656666667,0.171666667,40,17.04733333,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2021,3,2,30.408125,1.08,37.123125,2.005625,1.408125,43.92,22.876875,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2021,4,1,30.00766667,24.56,48.30866667,2.195333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,4,2,29.93533333,17.28,50.608,2.038666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,5,1,29.529,40.66,61.03933333,1.972,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,5,2,26.7178125,145.19,80.2925,3.965,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,6,1,25.44466667,160.51,84.12666667,3.620666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,6,2,24.53866667,274.43,89.27,4.070666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,7,1,24.167,175.72,90.15133333,3.446,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,7,2,24.0353125,527.62,92.09,5.81,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,8,1,24.37466667,81.12,89.18466667,4.249333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,8,2,23.58375,38.35,88.720625,2.753125,0,31.65,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2021,9,1,23.948,140.93,90.608,4.326666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,9,2,23.773,51.39,89.594,2.834,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,10,1,25.012,110.64,86.46933333,1.538,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,10,2,23.7996875,1.27,81.94375,1.948125,0,38.73,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2021,11,1,23.68233333,13.14,79.70133333,1.956,0,21.86,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2021,11,2,24.132,46.9,82.75266667,2.144,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,12,1,22.65066667,68.34,82.32466667,1.814666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2021,12,2,20.95125,0,72.348125,1.74625,0,20,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,1,1,20.974,0.52,73.72333333,1.764,0,19.48,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,1,2,21.7371875,0.02,58.16,2.104375,0,24.98,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2022,2,1,23.644,0,53.73,1.982666667,0,30,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2022,2,2,25.60346154,0,46.24769231,1.718461538,0,35,3.752307692,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2022,3,1,28.09366667,0.03,33.52733333,1.914666667,0.093666667,39.97,21.47266667,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2022,3,2,29.86375,10.84,51.16125,2.18375,0.86375,34.16,8.83875,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2022,4,1,30.333,17.07,49.796,1.862666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,4,2,29.60833333,28.86,54.912,1.960666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,5,1,30.59433333,4.98,58.32333333,3.656666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,5,2,28.086875,63,71.209375,3.64375,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,6,1,26.90166667,65.66,75.89466667,3.135333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,6,2,25.39833333,153.53,83.234,4.108,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,7,1,23.99366667,352.21,90.13933333,5.988,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,7,2,24.2096875,105.34,89.4225,3.56625,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,8,1,23.562,283.22,91.86133333,5.073333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,8,2,23.9640625,75.27,89.139375,3.53375,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,9,1,24.34666667,202.92,90.662,2.688,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,9,2,23.24266667,26.82,89.67733333,2.783333333,0,23.18,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2022,10,1,24.117,125.17,88.636,1.784,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,10,2,22.226875,66.41,80.764375,1.84625,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2022,11,1,22.01733333,0.01,79.84933333,2.48,0,34.99,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2022,11,2,21.89566667,1.47,77.294,1.836,0,28.53,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2022,12,1,22.531,1.73,74.456,2.254,0,23.27,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2022,12,2,23.48125,0,64.355625,1.876875,0.48125,20,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,1,1,22.32033333,0,52.334,1.954,0.320333333,20,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,1,2,23.5925,0.01,51.46375,1.494375,0.5925,24.99,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2023,2,1,25.43133333,0,28.69533333,2.512666667,0.431333333,30,16.30466667,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2023,2,2,26.78884615,0,22.18846154,2.27,0.788846154,35,27.81153846,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2023,3,1,27.79666667,0.14,27.65266667,2.572,0,39.86,27.34733333,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2023,3,2,26.956875,0.5,49.371875,2.471875,0,44.5,10.628125,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2023,4,1,29.212,9.27,43.89,2.184,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,4,2,30.086,4.48,46.94266667,2.210666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,5,1,29.498,16.66,56.98866667,2.674666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,5,2,30.6928125,13.68,54.046875,2.949375,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,6,1,28.92633333,27.16,68.37266667,3.994,0.926333333,17.84,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,6,2,27.12433333,98.96,74.98466667,4.65,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,7,1,24.73533333,169.85,86.964,5.187333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,7,2,24.0290625,420.26,90.855625,5.719375,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,8,1,24.18466667,45.59,89.24066667,4.258666667,0,19.41,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,8,2,24.4078125,47.38,87.398125,3.169375,0,22.62,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2023,9,1,24.53966667,60.3,87.53066667,3.302666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,9,2,24.48466667,137.18,89.00066667,3.162666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,10,1,24.97933333,33.33,81.63066667,1.989333333,0,11.67,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,10,2,24.426875,2.92,71.074375,1.816875,0,37.08,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2023,11,1,24.422,25.7,76.56133333,1.944666667,0,9.3,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,11,2,24.60833333,11.93,71.772,1.849333333,0,18.07,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2023,12,1,23.99266667,1.5,64.65666667,2.004666667,0,23.5,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2023,12,2,23.8915625,0,49.189375,2.840625,0.8915625,20,0,0,NO,10000,0.02,20,180,200,0
Kolhapur,2024,1,1,24.64066667,2.36,53.35533333,2.122666667,2.640666667,17.64,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2024,1,2,24.2378125,0,49.40375,1.8675,1.2378125,25,0,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2024,2,1,26.67566667,0,36.09733333,1.804666667,1.675666667,30,8.902666667,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2024,2,2,26.9375,0.01,36.59428571,2.144285714,0.9375,34.99,13.40571429,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2024,3,1,28.15133333,0,38.36333333,2.323333333,0.151333333,40,16.63666667,0,YES,10000,0.02,20,180,200,5000
Kolhapur,2024,3,2,30.2996875,0.19,38.870625,2.193125,1.2996875,44.81,21.129375,0,YES,10000,0.02,20,180,200,5000
Latur,2019,1,1,21.44333333,0,29.94466667,1.664,0,20,5.055333333,0,NO,10000,0.02,20,180,200,0
Latur,2019,1,2,21.6215625,2.48,34.77875,2.14,0,22.52,5.22125,0,YES,10000,0.02,20,180,200,5000
Latur,2019,2,1,24.035,0.26,34.96733333,2.310666667,0,29.74,10.03266667,0,YES,10000,0.02,20,180,200,5000
Latur,2019,2,2,26.99692308,0,25.09769231,2.029230769,0.996923077,35,24.90230769,0,YES,10000,0.02,20,180,200,5000
Latur,2019,3,1,27.78333333,0,23.01666667,1.98,0,40,31.98333333,0,YES,10000,0.02,20,180,200,5000
Latur,2019,3,2,30.5953125,2.23,20.943125,2.21125,1.5953125,42.77,39.056875,0,YES,10000,0.02,20,180,200,5000
Latur,2019,4,1,32.969,3.56,20.08533333,1.833333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2019,4,2,33.72633333,1.01,20.83333333,2.36,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2019,5,1,33.60633333,0.04,21.878,3.312,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2019,5,2,35.565,3.12,21.799375,3.19375,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2019,6,1,33.545,20.87,43.176,3.76,5.545,24.13,16.824,0,YES,10000,0.02,20,180,200,5000
Latur,2019,6,2,29.822,45.45,60.33266667,3.865333333,0.822,4.55,4.667333333,0,NO,10000,0.02,20,180,200,0
Latur,2019,7,1,27.63,42.94,70.59866667,5.234,0,12.06,0,0,NO,10000,0.02,20,180,200,0
Latur,2019,7,2,27.52125,71.49,73.350625,3.85,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2019,8,1,26.409,90.64,78.38733333,4.957333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2019,8,2,27.183125,31.95,74.013125,2.895,0,38.05,0.986875,0,YES,10000,0.02,20,180,200,5000
Latur,2019,9,1,26.27933333,68.67,80.682,3.508,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2019,9,2,25.79366667,104.55,84.37533333,1.888666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2019,10,1,24.99733333,32.22,81.554,1.58,0,12.78,0,0,NO,10000,0.02,20,180,200,0
Latur,2019,10,2,24.43625,111.47,85.675625,1.84375,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2019,11,1,23.65833333,4.57,80.11266667,1.542666667,0,30.43,0,0,YES,10000,0.02,20,180,200,5000
Latur,2019,11,2,22.399,0,74.90733333,1.724,0,30,0,0,YES,10000,0.02,20,180,200,5000
Latur,2019,12,1,22.69766667,1.18,72.87466667,1.896666667,0,23.82,0,0,YES,10000,0.02,20,180,200,5000
Latur,2019,12,2,22.248125,1.38,66.21375,2.069375,0,18.62,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,1,1,22.32533333,5.73,60.808,2.086666667,0.325333333,14.27,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,1,2,23.7240625,0,48.6925,2.07,0.7240625,25,0,0,YES,10000,0.02,20,180,200,5000
Latur,2020,2,1,24.86533333,1.22,48.10066667,2.574,0,28.78,0,0,YES,10000,0.02,20,180,200,5000
Latur,2020,2,2,25.7975,0.27,29.25928571,2.317142857,0,34.73,20.74071429,0,YES,10000,0.02,20,180,200,5000
Latur,2020,3,1,27.76266667,5.18,34.83866667,2.115333333,0,34.82,20.16133333,0,YES,10000,0.02,20,180,200,5000
Latur,2020,3,2,29.98625,12.15,32.878125,1.98625,0.98625,32.85,27.121875,0,YES,10000,0.02,20,180,200,5000
Latur,2020,4,1,32.12233333,2.92,28.51066667,2.174666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,4,2,33.75533333,1.69,25.366,2.153333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,5,1,33.90633333,18.49,33.27066667,2.09,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,5,2,34.81875,2.77,27.196875,3.201875,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,6,1,28.33966667,89.22,64.65466667,3.630666667,0.339666667,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,6,2,27.599,118.65,76.482,2.898666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,7,1,26.39966667,91.66,80.31266667,3.715333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,7,2,26.39125,94.42,81.605,2.385625,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,8,1,26.23533333,68.83,82.87666667,4.169333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,8,2,25.7253125,56.68,83.505625,3.344375,0,13.32,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,9,1,26.262,103.17,82.65666667,1.62,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,9,2,25.48233333,93.88,87.544,2.166666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,10,1,24.90766667,137.79,86.148,2.106,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2020,10,2,24.3940625,17.84,82.158125,1.3,0,22.16,0,0,YES,10000,0.02,20,180,200,5000
Latur,2020,11,1,21.27733333,0,76.10266667,1.727333333,0,35,0,0,YES,10000,0.02,20,180,200,5000
Latur,2020,11,2,22.60966667,0.46,78.00933333,1.999333333,0,29.54,0,0,YES,10000,0.02,20,180,200,5000
Latur,2020,12,1,21.86266667,0,69.32866667,1.640666667,0,25,0,0,YES,10000,0.02,20,180,200,5000
Latur,2020,12,2,20.8184375,0,63.69625,1.63125,0,20,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,1,1,23.67266667,0.72,62.954,1.888,1.672666667,19.28,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,1,2,24.430625,0,47.080625,1.604375,1.430625,25,0,0,YES,10000,0.02,20,180,200,5000
Latur,2021,2,1,23.45766667,0,30.324,1.955333333,0,30,14.676,0,YES,10000,0.02,20,180,200,5000
Latur,2021,2,2,25.81807692,2,32.72384615,2.019230769,0,33,17.27615385,0,YES,10000,0.02,20,180,200,5000
Latur,2021,3,1,28.37266667,0,21.106,2.091333333,0.372666667,40,33.894,0,YES,10000,0.02,20,180,200,5000
Latur,2021,3,2,30.3765625,2.26,22.764375,2.04625,1.3765625,42.74,37.235625,0,YES,10000,0.02,20,180,200,5000
Latur,2021,4,1,31.06833333,14.77,27.52,1.728666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,4,2,32.18533333,2.24,30.436,1.837333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,5,1,31.392,29.05,46.47933333,2.198,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,5,2,31.343125,27.66,50.36625,4.070625,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,6,1,28.245,109.89,69.552,3.259333333,0.245,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,6,2,27.15266667,42.59,73.05466667,4.011333333,0,7.41,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,7,1,26.46733333,181.04,80.206,2.806666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,7,2,26.2246875,106.31,81.795,4.5075,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,8,1,26.48666667,8.27,78.716,3.106,0,56.73,0,0,YES,10000,0.02,20,180,200,5000
Latur,2021,8,2,25.3096875,128.22,84.688125,2.2525,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,9,1,25.22733333,155.28,86.904,3.09,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,9,2,25.02766667,180.9,86.17,2.252,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,10,1,25.113,51.15,85.23333333,1.286,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2021,10,2,22.64625,17.29,81.21625,1.81375,0,22.71,0,0,YES,10000,0.02,20,180,200,5000
Latur,2021,11,1,21.76866667,7.08,84.68133333,1.776666667,0,27.92,0,0,YES,10000,0.02,20,180,200,5000
Latur,2021,11,2,23.018,7.41,83.876,1.805333333,0,22.59,0,0,YES,10000,0.02,20,180,200,5000
Latur,2021,12,1,21.03133333,0.62,79.46133333,1.748,0,24.38,0,0,YES,10000,0.02,20,180,200,5000
Latur,2021,12,2,19.9715625,0.62,66.239375,1.50625,0,19.38,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,1,1,21.709,8.82,71.21066667,2.025333333,0,11.18,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,1,2,20.331875,0.02,52.915,1.78375,0,24.98,0,0,YES,10000,0.02,20,180,200,5000
Latur,2022,2,1,22.86866667,0,37.23533333,1.753333333,0,30,7.764666667,0,YES,10000,0.02,20,180,200,5000
Latur,2022,2,2,26.535,0.1,33.96615385,2.156153846,0.535,34.9,16.03384615,0,YES,10000,0.02,20,180,200,5000
Latur,2022,3,1,28.00466667,0.44,26.36933333,2.098666667,0.004666667,39.56,28.63066667,0,YES,10000,0.02,20,180,200,5000
Latur,2022,3,2,31.579375,0,18.12375,1.82125,2.579375,45,41.87625,0,YES,10000,0.02,20,180,200,5000
Latur,2022,4,1,33.185,0.42,23.79266667,1.935333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,4,2,33.587,4.92,26.856,1.899333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,5,1,34.62166667,8.06,27.028,2.831333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,5,2,31.9853125,25.58,45.608125,3.731875,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,6,1,31.497,30.75,49.98933333,3.494666667,3.497,14.25,10.01066667,0,YES,10000,0.02,20,180,200,5000
Latur,2022,6,2,27.60533333,74.47,72.89933333,3.039333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,7,1,25.69833333,340.5,82.24,5.28,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,7,2,25.346875,147.42,85.731875,3.048125,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,8,1,24.96533333,109.7,87.44466667,3.88,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,8,2,25.55375,17.58,83.11125,2.850625,0,52.42,0,0,YES,10000,0.02,20,180,200,5000
Latur,2022,9,1,25.57366667,156.08,86.19266667,2.144,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,9,2,24.68933333,54.46,85.55133333,2.459333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,10,1,24.682,91.73,87.81,1.957333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2022,10,2,22.0559375,17.68,80.13875,1.68125,0,22.32,0,0,YES,10000,0.02,20,180,200,5000
Latur,2022,11,1,20.80566667,0,78.356,1.527333333,0,35,0,0,YES,10000,0.02,20,180,200,5000
Latur,2022,11,2,19.826,0,76.12133333,1.432666667,0,30,0,0,YES,10000,0.02,20,180,200,5000
Latur,2022,12,1,21.485,2.34,76.31,1.631333333,0,22.66,0,0,YES,10000,0.02,20,180,200,5000
Latur,2022,12,2,22.779375,0,63.630625,1.391875,0,20,0,0,NO,10000,0.02,20,180,200,0
Latur,2023,1,1,21.07766667,0,55.01866667,1.478,0,20,0,0,NO,10000,0.02,20,180,200,0
Latur,2023,1,2,23.7415625,0.07,45.25,1.9775,0.7415625,24.93,0,0,YES,10000,0.02,20,180,200,5000
Latur,2023,2,1,24.50333333,0,23.48066667,1.96,0,30,21.51933333,0,YES,10000,0.02,20,180,200,5000
Latur,2023,2,2,26.50769231,0,18.97538462,1.858461538,0.507692308,35,31.02461538,0,YES,10000,0.02,20,180,200,5000
Latur,2023,3,1,27.64866667,0.72,26.41733333,1.996,0,39.28,28.58266667,0,YES,10000,0.02,20,180,200,5000
Latur,2023,3,2,26.9946875,22.05,40.666875,1.83625,0,22.95,19.333125,0,YES,10000,0.02,20,180,200,5000
Latur,2023,4,1,30.409,5.23,31.426,2.041333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2023,4,2,30.88333333,71.15,41.31066667,1.813333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2023,5,1,29.809,38.34,56.44733333,2.166666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2023,5,2,33.381875,6.73,34.565,2.65125,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2023,6,1,33.25133333,13.35,39.06933333,4.042,5.251333333,31.65,20.93066667,0,YES,10000,0.02,20,180,200,5000
Latur,2023,6,2,29.73833333,32.14,56.006,4.537333333,0.738333333,17.86,8.994,0,NO,10000,0.02,20,180,200,0
Latur,2023,7,1,27.34733333,92.27,73.45533333,4.180666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2023,7,2,25.690625,274.58,83.94,5.13375,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2023,8,1,26.20533333,7.76,78.82533333,3.697333333,0,57.24,0,0,YES,10000,0.02,20,180,200,5000
Latur,2023,8,2,25.9146875,37.72,79.455,2.816875,0,32.28,0,0,YES,10000,0.02,20,180,200,5000
Latur,2023,9,1,25.92,103.58,82.942,2.964,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2023,9,2,25.821,102.67,85.02533333,2.006,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2023,10,1,24.842,8.97,77.96733333,1.768666667,0,36.03,0,0,YES,10000,0.02,20,180,200,5000
Latur,2023,10,2,23.440625,0.03,71.515,1.68,0,39.97,0,0,YES,10000,0.02,20,180,200,5000
Latur,2023,11,1,24.12366667,6.86,71.05933333,1.69,0,28.14,0,0,YES,10000,0.02,20,180,200,5000
Latur,2023,11,2,23.69933333,47.43,72.21733333,1.979333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Latur,2023,12,1,22.15566667,0.63,70.67133333,1.952666667,0,24.37,0,0,YES,10000,0.02,20,180,200,5000
Latur,2023,12,2,20.885625,0,57.891875,1.86875,0,20,0,0,NO,10000,0.02,20,180,200,0
Latur,2024,1,1,23.85566667,0.07,49.54,2.048,1.855666667,19.93,0,0,NO,10000,0.02,20,180,200,0
Latur,2024,1,2,23.1646875,0,37.144375,1.61625,0.1646875,25,2.855625,0,YES,10000,0.02,20,180,200,5000
Latur,2024,2,1,26.12533333,0,35.55666667,1.906,1.125333333,30,9.443333333,0,YES,10000,0.02,20,180,200,5000
Latur,2024,2,2,26.88892857,0.03,28.00857143,1.999285714,0.888928571,34.97,21.99142857,0,YES,10000,0.02,20,180,200,5000
Latur,2024,3,1,28.76566667,0.06,24.54333333,1.938666667,0.765666667,39.94,30.45666667,0,YES,10000,0.02,20,180,200,5000
Latur,2024,3,2,30.9871875,10.83,31.31625,1.76375,1.9871875,34.17,28.68375,0,YES,10000,0.02,20,180,200,5000
Mumbai,2019,1,1,24.76833333,0,31.57933333,2.062666667,2.768333333,20,3.420666667,0,YES,10000,0.02,20,180,200,5000
Mumbai,2019,1,2,24.640625,0.27,37.41,2.45375,1.640625,24.73,2.59,0,YES,10000,0.02,20,180,200,5000
Mumbai,2019,2,1,25.81833333,0.17,39.09,2.296,0.818333333,29.83,5.91,0,YES,10000,0.02,20,180,200,5000
Mumbai,2019,2,2,27.27730769,0.09,42.10692308,2.256923077,1.277307692,34.91,7.893076923,0,YES,10000,0.02,20,180,200,5000
Mumbai,2019,3,1,27.26266667,0.25,48.282,2.338,0,39.75,6.718,0,YES,10000,0.02,20,180,200,5000
Mumbai,2019,3,2,30.83125,0.42,39.68375,2.106875,1.83125,44.58,20.31625,0,YES,10000,0.02,20,180,200,5000
