DISTRICT,YEAR,MONTH,FORTNIGHT,MEAN_TEMP,RAINFALL,HUMIDITY,WIND_SPEED
Nagpur,2020,3,1,25.97833333333333,18.07,48.83266666666667,1.8446666666666667
Nagpur,2020,3,2,27.40625,35.24,52.853125,1.6256249999999999
Nagpur,2020,4,1,31.822,2.98,28.354666666666667,1.6113333333333335
Nagpur,2020,4,2,34.209666666666664,7.05,25.708666666666666,1.7486666666666666
Nagpur,2020,5,1,34.547333333333334,35.15,33.508,1.8713333333333333
Nagpur,2020,5,2,35.707499999999996,13.72,29.370625,2.165625
Nagpur,2020,6,1,30.451333333333334,125.72999999999999,65.03133333333334,2.4153333333333333
Nagpur,2020,6,2,29.364333333333335,86.75,74.93866666666666,2.4713333333333334
Nagpur,2020,7,1,28.221333333333334,181.46,82.304,1.9966666666666666
Nagpur,2020,7,2,27.8134375,125.06,83.825625,1.565625
Nagpur,2020,8,1,27.339333333333336,236.91,88.10133333333333,2.6846666666666668
Nagpur,2020,8,2,26.439687499999998,204.63,90.096875,3.158125
Nagpur,2020,9,1,27.413333333333334,90.42999999999999,83.81066666666668,1.0413333333333334
Nagpur,2020,9,2,27.197666666666663,91.41,85.82733333333334,1.3106666666666666
Nagpur,2020,10,1,25.486666666666665,49.910000000000004,85.58066666666667,1.8153333333333335
Nagpur,2020,10,2,24.885625,9.95,77.310625,1.195
Nagpur,2020,11,1,20.654333333333334,0.0,73.696,1.5973333333333335
Nagpur,2020,11,2,21.381666666666668,8.45,76.77333333333333,1.6013333333333333
Nagpur,2020,12,1,20.615333333333332,0.45,67.322,1.27
Nagpur,2020,12,2,18.8159375,0.0,60.751875,1.435625
Nagpur,2021,1,1,22.034666666666666,0.31000000000000005,61.20466666666666,1.4993333333333334
Nagpur,2021,1,2,21.3975,2.92,41.334375,1.5618750000000001
Nagpur,2021,2,1,22.166333333333334,0.02,28.990000000000002,1.3820000000000001
Nagpur,2021,2,2,25.33615384615385,6.83,36.01461538461538,1.5546153846153847
Nagpur,2021,3,1,28.549666666666667,1.27,21.526666666666664,1.5833333333333333
Nagpur,2021,3,2,30.262500000000003,17.12,28.94125,1.598125
Nagpur,2021,4,1,32.42066666666666,2.39,19.57133333333333,1.6266666666666665
Nagpur,2021,4,2,33.626666666666665,0.43,20.712,1.37
Nagpur,2021,5,1,34.23466666666667,18.08,35.337333333333326,2.255333333333333
Nagpur,2021,5,2,33.7025,23.18,43.315625,2.9375
Nagpur,2021,6,1,31.359666666666662,119.5,63.95733333333333,2.836
Nagpur,2021,6,2,28.36,96.27,78.21000000000001,2.734
Nagpur,2021,7,1,28.701,160.7,78.79666666666667,2.036
Nagpur,2021,7,2,27.7390625,184.62,83.994375,3.22625
Nagpur,2021,8,1,27.467666666666666,16.0,82.57066666666667,2.6293333333333333
Nagpur,2021,8,2,27.3434375,145.39,85.733125,1.7425
Nagpur,2021,9,1,27.108,210.93,87.58933333333333,2.0446666666666666
Nagpur,2021,9,2,26.836999999999996,115.59,86.26533333333333,1.778
Nagpur,2021,10,1,26.471333333333334,17.71,79.75666666666666,1.068
Nagpur,2021,10,2,23.1403125,10.600000000000001,77.04625,1.75
Nagpur,2021,11,1,21.639666666666667,0.07,80.098,1.6813333333333333
Nagpur,2021,11,2,23.104999999999997,6.75,76.92266666666666,1.6166666666666667
Nagpur,2021,12,1,20.684333333333335,0.0,71.132,1.6666666666666667
Nagpur,2021,12,2,18.995,18.45,61.428125,1.37875
Nagpur,2022,1,1,20.035,32.9,75.694,1.7106666666666668
Nagpur,2022,1,2,17.8928125,32.6,57.44875,1.518125
Nagpur,2022,2,1,19.788666666666668,1.54,49.715333333333334,1.488
Nagpur,2022,2,2,24.185384615384613,5.55,47.08461538461539,1.6376923076923076
Nagpur,2022,3,1,27.708333333333332,0.87,29.55,1.4533333333333334
Nagpur,2022,3,2,32.3196875,0.0,17.821875,1.5575
Nagpur,2022,4,1,34.712666666666664,0.0,18.749333333333333,1.8786666666666667
Nagpur,2022,4,2,35.992,0.25,17.013333333333332,1.5799999999999998
Nagpur,2022,5,1,37.0,0.97,22.96466666666667,2.3939999999999997
Nagpur,2022,5,2,36.792812500000004,7.5600000000000005,30.552500000000002,3.12625
Nagpur,2022,6,1,37.071333333333335,14.03,30.828666666666667,2.9793333333333334
Nagpur,2022,6,2,29.675666666666665,114.41,73.52199999999999,2.0033333333333334
Nagpur,2022,7,1,27.643666666666668,419.07,85.65266666666666,2.476
Nagpur,2022,7,2,26.563125,220.27,89.841875,2.753125
Nagpur,2022,8,1,26.753333333333334,385.84,89.722,2.5853333333333333
Nagpur,2022,8,2,26.501875,98.12,88.26375,2.3275
Nagpur,2022,9,1,26.821333333333335,209.37,88.61666666666666,2.012
Nagpur,2022,9,2,26.299666666666667,63.589999999999996,86.76666666666667,1.8933333333333333
Nagpur,2022,10,1,25.933,65.1,87.104,1.7393333333333334
Nagpur,2022,10,2,22.6015625,29.119999999999997,78.94,1.42125
Nagpur,2022,11,1,20.832666666666665,0.0,77.32266666666666,1.1806666666666668
Nagpur,2022,11,2,18.868333333333332,0.0,70.102,1.2633333333333332
Nagpur,2022,12,1,20.529666666666667,2.81,72.94133333333333,1.5526666666666666
Nagpur,2022,12,2,20.9990625,1.25,63.38125,1.3825
Nagpur,2023,1,1,18.930333333333333,1.94,56.032666666666664,1.5893333333333333
Nagpur,2023,1,2,22.2703125,0.04,56.402499999999996,1.68875
Nagpur,2023,2,1,22.994333333333334,0.0,25.65666666666667,1.8066666666666669
Nagpur,2023,2,2,26.217307692307692,0.0,23.45384615384615,1.5884615384615384
Nagpur,2023,3,1,28.160333333333334,0.71,24.465333333333334,1.326
Nagpur,2023,3,2,28.686249999999998,14.18,38.943125,1.53125
Nagpur,2023,4,1,31.578333333333333,13.07,32.52066666666666,1.688
Nagpur,2023,4,2,30.863666666666667,73.49000000000001,44.714000000000006,1.7806666666666666
Nagpur,2023,5,1,31.144999999999996,29.720000000000002,48.71066666666666,1.5586666666666666
Nagpur,2023,5,2,35.7603125,9.51,30.335625,2.125
Nagpur,2023,6,1,37.054,1.84,27.005333333333333,3.0386666666666664
Nagpur,2023,6,2,31.577,128.54,59.282000000000004,3.548
Nagpur,2023,7,1,28.90266666666667,210.89,80.30933333333333,2.618666666666667
Nagpur,2023,7,2,28.1896875,312.31,86.403125,2.63125
Nagpur,2023,8,1,26.553333333333335,64.08999999999999,86.92933333333333,3.046666666666667
Nagpur,2023,8,2,26.93375,153.62,85.866875,2.361875
Nagpur,2023,9,1,27.153000000000002,189.65,87.25266666666667,2.010666666666667
Nagpur,2023,9,2,26.743,140.09,85.49266666666666,1.4226666666666667
Nagpur,2023,10,1,26.125999999999998,3.3100000000000005,76.59200000000001,1.2186666666666668
Nagpur,2023,10,2,22.45875,1.28,78.01125,1.3375
Nagpur,2023,11,1,22.583,0.0,76.22533333333334,1.3253333333333333
Nagpur,2023,11,2,21.294666666666668,38.0,78.11333333333333,1.6193333333333333
Nagpur,2023,12,1,20.840333333333334,13.24,78.56066666666666,1.75
Nagpur,2023,12,2,18.393125,0.0,66.80375000000001,1.4893750000000001
Nagpur,2024,1,1,20.998666666666665,3.08,68.18666666666667,1.48
Nagpur,2024,1,2,20.008125,2.38,56.290625,1.62875
Nagpur,2024,2,1,23.904,6.819999999999999,46.992666666666665,1.8666666666666667
Nagpur,2024,2,2,26.131785714285712,2.97,37.84142857142857,1.7514285714285713
Nagpur,2024,3,1,27.841666666666665,0.66,25.938,1.9386666666666665
Nagpur,2024,3,2,30.2353125,18.1,36.27875,1.5125
Nanded,2019,1,1,21.799666666666667,0.0,31.234666666666666,1.5413333333333334
Nanded,2019,1,2,21.989375,5.26,35.705,2.009375
Nanded,2019,2,1,24.204666666666668,0.85,33.27666666666667,2.3826666666666667
Nanded,2019,2,2,27.45576923076923,0.05,25.569230769230767,1.9892307692307691
Nanded,2019,3,1,28.484,0.0,23.366666666666667,2.054
Nanded,2019,3,2,31.36375,2.2199999999999998,21.4725,2.100625
Nanded,2019,4,1,34.01266666666667,1.1099999999999999,18.761333333333333,1.9013333333333333
Nanded,2019,4,2,34.885666666666665,1.07,21.581333333333337,2.1406666666666667
Nanded,2019,5,1,35.07666666666667,0.02,19.692,3.0933333333333333
Nanded,2019,5,2,37.0684375,1.7,20.519375,3.02125
Nanded,2019,6,1,35.95333333333333,5.890000000000001,35.256,3.7246666666666663
Nanded,2019,6,2,31.059999999999995,55.69,58.35933333333333,3.308666666666667
Nanded,2019,7,1,28.06966666666667,86.67,71.89066666666668,4.490666666666667
Nanded,2019,7,2,27.9259375,135.54,76.33625,3.528125
Nanded,2019,8,1,26.493333333333332,142.76,82.96266666666666,4.007333333333333
Nanded,2019,8,2,26.9034375,36.88,80.771875,2.355625
Nanded,2019,9,1,26.483333333333334,65.93,84.48266666666667,2.9673333333333334
Nanded,2019,9,2,26.248333333333335,91.66,85.83200000000001,1.6386666666666667
Nanded,2019,10,1,25.34466666666667,24.32,82.542,1.5073333333333332
Nanded,2019,10,2,24.945,84.83,86.068125,1.73625
Nanded,2019,11,1,24.134666666666668,4.27,79.26933333333334,1.4833333333333334
Nanded,2019,11,2,22.73933333333333,0.0,74.27933333333334,1.582
Nanded,2019,12,1,23.034,0.09,71.55199999999999,1.824
Nanded,2019,12,2,22.095,2.1399999999999997,65.844375,2.0456250000000002
Nanded,2020,1,1,21.886333333333333,12.89,63.296,2.13
Nanded,2020,1,2,24.071875,0.0,49.67375,2.053125
Nanded,2020,2,1,24.805666666666667,3.1599999999999997,49.55466666666667,2.618
Nanded,2020,2,2,26.06142857142857,0.0,29.556428571428572,2.295714285714286
Nanded,2020,3,1,28.66433333333333,3.29,33.382,2.143333333333333
Nanded,2020,3,2,30.4059375,16.06,35.436875,1.945
Nanded,2020,4,1,32.711,6.99,29.02333333333333,2.05
Nanded,2020,4,2,34.656666666666666,1.53,24.61466666666667,1.8840000000000001
Nanded,2020,5,1,35.29266666666667,11.06,29.539333333333335,2.256666666666667
Nanded,2020,5,2,36.2171875,4.12,24.03875,3.02
Nanded,2020,6,1,29.569333333333333,78.09,62.184666666666665,3.2746666666666666
Nanded,2020,6,2,28.787999999999997,90.46,74.07733333333334,2.61
Nanded,2020,7,1,27.421666666666667,103.00999999999999,79.31266666666667,3.0566666666666666
Nanded,2020,7,2,27.4340625,91.45,80.61500000000001,2.0949999999999998
Nanded,2020,8,1,26.979,100.34,83.21533333333333,3.5133333333333336
Nanded,2020,8,2,26.341250000000002,91.67,84.491875,2.996875
Nanded,2020,9,1,26.868000000000002,81.17,83.144,1.2959999999999998
Nanded,2020,9,2,26.284666666666666,77.49,86.70066666666666,1.8706666666666665
Nanded,2020,10,1,25.700333333333333,81.61,85.91000000000001,2.0726666666666667
Nanded,2020,10,2,25.1484375,7.24,80.42,1.2175
Nanded,2020,11,1,22.069,0.0,72.49,1.6833333333333333
Nanded,2020,11,2,23.688000000000002,0.53,72.42466666666665,2.034666666666667
Nanded,2020,12,1,22.955333333333332,0.0,64.37266666666667,1.5426666666666666
Nanded,2020,12,2,21.6671875,0.0,57.5775,1.6025
Nanded,2021,1,1,24.679000000000002,0.4,55.68733333333333,1.8826666666666665
Nanded,2021,1,2,24.990625,0.0,42.722500000000004,1.7175
Nanded,2021,2,1,24.013666666666666,0.0,28.276,1.846
Nanded,2021,2,2,26.606538461538463,1.1099999999999999,30.75,1.9784615384615383
Nanded,2021,3,1,29.11,0.02,20.738666666666667,1.9520000000000002
Nanded,2021,3,2,31.1809375,1.88,22.646874999999998,1.94625
Nanded,2021,4,1,32.368,8.14,24.00133333333333,1.8133333333333332
Nanded,2021,4,2,33.416,1.39,27.028666666666666,1.8393333333333333
Nanded,2021,5,1,32.71633333333333,28.04,42.80466666666666,2.167333333333333
Nanded,2021,5,2,33.085625,14.129999999999999,43.648125,3.9987500000000002
Nanded,2021,6,1,29.53633333333333,131.69,67.672,3.0313333333333334
Nanded,2021,6,2,27.727666666666664,61.72,74.80199999999999,3.5733333333333333
Nanded,2021,7,1,27.378666666666668,212.16,80.78133333333334,2.4859999999999998
Nanded,2021,7,2,26.806874999999998,142.89,83.346875,3.779375
Nanded,2021,8,1,26.86566666666667,19.73,80.848,2.6653333333333338
Nanded,2021,8,2,26.2071875,148.63,85.631875,2.05375
Nanded,2021,9,1,25.949666666666666,170.09,88.03866666666666,2.58
Nanded,2021,9,2,25.555666666666667,157.09,87.70733333333332,2.1986666666666665
Nanded,2021,10,1,26.065666666666665,25.61,83.74066666666667,1.1526666666666665
Nanded,2021,10,2,23.193125000000002,16.79,80.3075,1.708125
Nanded,2021,11,1,21.989,4.98,84.11,1.6413333333333333
Nanded,2021,11,2,23.656,2.51,81.88799999999999,1.726
Nanded,2021,12,1,21.614333333333335,0.05,75.35266666666666,1.796
Nanded,2021,12,2,20.370625,1.65,65.993125,1.53125
Nanded,2022,1,1,21.942666666666668,23.87,72.02066666666666,2.0153333333333334
Nanded,2022,1,2,20.1109375,3.3299999999999996,55.091875,1.755
Nanded,2022,2,1,22.85066666666667,0.0,39.38333333333333,1.9140000000000001
Nanded,2022,2,2,26.919615384615383,0.28,36.09461538461539,2.1553846153846155
Nanded,2022,3,1,28.550333333333334,0.1,26.278000000000002,1.9526666666666666
Nanded,2022,3,2,32.3346875,0.0,16.964375,1.815625
Nanded,2022,4,1,34.16466666666667,0.01,21.733999999999998,1.7786666666666666
Nanded,2022,4,2,34.97533333333334,1.44,23.009999999999998,1.8646666666666667
Nanded,2022,5,1,36.13466666666666,7.1,24.32,2.5773333333333337
Nanded,2022,5,2,33.58125,18.79,41.405625,3.46875
Nanded,2022,6,1,33.30466666666667,34.89,44.983333333333334,3.3973333333333335
Nanded,2022,6,2,28.325000000000003,88.02,74.07466666666667,2.727333333333333
Nanded,2022,7,1,26.113,513.38,85.01933333333334,4.606
Nanded,2022,7,2,25.7490625,184.82,87.891875,2.76375
Nanded,2022,8,1,25.613333333333337,128.75,88.63799999999999,3.248666666666667
Nanded,2022,8,2,26.14125,25.79,84.269375,2.49625
Nanded,2022,9,1,26.355666666666664,155.37,86.63799999999999,1.976
Nanded,2022,9,2,25.448666666666668,48.410000000000004,86.088,2.138
Nanded,2022,10,1,25.586666666666666,70.99,87.52333333333333,1.9586666666666666
Nanded,2022,10,2,22.845,7.5,79.49437499999999,1.5574999999999999
Nanded,2022,11,1,21.33566666666667,0.0,77.68266666666666,1.3606666666666667
Nanded,2022,11,2,20.335333333333335,0.0,73.71466666666667,1.3726666666666667
Nanded,2022,12,1,22.282666666666668,2.44,74.622,1.5726666666666667
Nanded,2022,12,2,23.2259375,0.0,62.798125,1.35375
Nanded,2023,1,1,21.68,0.03,50.848,1.5426666666666666
Nanded,2023,1,2,24.2778125,0.0,45.429375,1.921875
Nanded,2023,2,1,24.606333333333335,0.0,23.27,1.8619999999999999
Nanded,2023,2,2,26.984615384615388,0.0,19.162307692307692,1.68
Nanded,2023,3,1,28.702,0.33,25.390666666666668,1.7806666666666666
Nanded,2023,3,2,28.3459375,17.73,37.4775,1.785625
Nanded,2023,4,1,31.658333333333335,2.66,29.69333333333333,2.1653333333333333
Nanded,2023,4,2,31.884999999999998,67.82,40.52466666666667,1.7933333333333334
Nanded,2023,5,1,30.819,40.62,53.76266666666667,2.0806666666666667
Nanded,2023,5,2,34.53875,9.66,33.184375,2.5125
Nanded,2023,6,1,34.590333333333334,16.23,36.684666666666665,3.8386666666666667
Nanded,2023,6,2,31.099333333333334,38.51,52.644,4.1160000000000005
Nanded,2023,7,1,28.12233333333333,129.35999999999999,74.11200000000001,3.758
Nanded,2023,7,2,26.2815625,402.76,86.228125,4.67375
Nanded,2023,8,1,26.447000000000003,9.26,81.79466666666667,3.246666666666667
Nanded,2023,8,2,26.2590625,61.769999999999996,82.84125,2.5881250000000002
Nanded,2023,9,1,26.330000000000002,132.45,85.83866666666667,2.8160000000000003
Nanded,2023,9,2,26.315333333333335,86.67,85.92733333333334,1.6746666666666667
Nanded,2023,10,1,25.605,1.4,78.92666666666668,1.5919999999999999
Nanded,2023,10,2,23.4896875,0.04,75.203125,1.47125
Nanded,2023,11,1,23.931333333333335,7.59,72.556,1.5100000000000002
Nanded,2023,11,2,23.651000000000003,39.85,73.484,1.8113333333333335
Nanded,2023,12,1,22.549333333333337,1.79,71.60066666666667,1.9286666666666668
Nanded,2023,12,2,20.9646875,0.0,58.82875,1.685
Nanded,2024,1,1,23.886333333333333,0.0,52.33533333333333,1.8900000000000001
Nanded,2024,1,2,23.541562499999998,0.0,39.515,1.578125
Nanded,2024,2,1,26.613666666666667,0.15000000000000002,35.03733333333333,1.8806666666666667
Nanded,2024,2,2,27.435357142857143,0.03,28.333571428571428,1.8935714285714285
Nanded,2024,3,1,29.378666666666668,0.13,23.281333333333336,1.9133333333333333
Nanded,2024,3,2,31.1940625,19.71,34.96,1.7
Nandurbar,2019,1,1,20.320333333333334,0.0,21.231333333333335,1.7339999999999998
Nandurbar,2019,1,2,20.20125,0.0,26.955000000000002,2.058125
Nandurbar,2019,2,1,22.293666666666667,0.13,29.480666666666668,2.2393333333333336
Nandurbar,2019,2,2,24.615384615384613,0.0,29.476153846153846,2.269230769230769
Nandurbar,2019,3,1,25.47533333333333,0.0,31.219999999999995,2.3706666666666667
Nandurbar,2019,3,2,29.6940625,0.0,20.14125,1.884375
Nandurbar,2019,4,1,32.364666666666665,1.12,29.688,2.6386666666666665
Nandurbar,2019,4,2,32.681,7.55,26.124000000000002,2.7653333333333334
Nandurbar,2019,5,1,32.035,0.0,42.44666666666667,4.167333333333334
Nandurbar,2019,5,2,33.7640625,0.0,37.51125,4.039375
Nandurbar,2019,6,1,34.027,12.61,47.19866666666667,4.463333333333334
Nandurbar,2019,6,2,30.227666666666664,111.73,69.016,3.9746666666666663
Nandurbar,2019,7,1,27.147333333333336,132.49,85.57933333333334,4.5520000000000005
Nandurbar,2019,7,2,27.6628125,221.31,83.82125,3.745625
Nandurbar,2019,8,1,25.88733333333333,297.66,90.87333333333332,4.572666666666667
Nandurbar,2019,8,2,26.012812500000003,114.11,88.53875000000001,2.83875
Nandurbar,2019,9,1,25.935000000000002,151.07999999999998,91.98133333333334,2.6373333333333333
Nandurbar,2019,9,2,26.183,114.06,90.04400000000001,1.7613333333333332
Nandurbar,2019,10,1,25.491666666666667,17.61,82.80466666666666,1.37
Nandurbar,2019,10,2,23.854374999999997,44.54,87.324375,2.019375
Nandurbar,2019,11,1,23.849666666666668,25.89,82.514,1.3853333333333333
Nandurbar,2019,11,2,21.729,0.12,79.88733333333333,1.6573333333333333
Nandurbar,2019,12,1,21.398333333333333,0.06,75.67933333333333,1.9066666666666667
Nandurbar,2019,12,2,19.765625,0.19,71.426875,2.2425
Nandurbar,2020,1,1,19.11466666666667,0.0,67.34333333333333,2.119333333333333
Nandurbar,2020,1,2,20.2665625,0.0,50.49875,1.8625
Nandurbar,2020,2,1,22.005333333333333,0.0,39.82,2.122
Nandurbar,2020,2,2,25.793571428571425,0.0,26.302857142857142,2.0121428571428575
Nandurbar,2020,3,1,24.507333333333335,0.53,40.12133333333334,2.6286666666666667
Nandurbar,2020,3,2,29.0859375,5.44,32.248125,1.88375
Nandurbar,2020,4,1,31.470666666666666,0.08,24.215333333333334,2.1126666666666667
Nandurbar,2020,4,2,33.230000000000004,0.0,31.098,2.8093333333333335
Nandurbar,2020,5,1,34.26766666666667,0.5800000000000001,35.02133333333333,3.0593333333333335
Nandurbar,2020,5,2,34.1475,0.33,40.818125,4.49625
Nandurbar,2020,6,1,29.423333333333332,90.64,68.07933333333334,3.2353333333333336
Nandurbar,2020,6,2,29.561,52.89,75.47399999999999,2.978
Nandurbar,2020,7,1,28.391333333333332,96.84,80.712,3.5453333333333332
Nandurbar,2020,7,2,27.6871875,146.70000000000002,84.490625,2.398125
Nandurbar,2020,8,1,27.274,220.27,87.292,3.5146666666666664
Nandurbar,2020,8,2,26.0146875,197.05,90.888125,3.85625
Nandurbar,2020,9,1,26.845333333333333,48.49,86.55133333333333,1.3186666666666667
Nandurbar,2020,9,2,26.102333333333334,103.74,89.09933333333333,1.8673333333333333
Nandurbar,2020,10,1,26.316333333333333,3.3200000000000003,78.49600000000001,1.4020000000000001
Nandurbar,2020,10,2,25.475,12.85,74.403125,1.151875
Nandurbar,2020,11,1,22.729666666666667,0.0,66.34666666666666,1.498
Nandurbar,2020,11,2,23.582666666666668,0.21000000000000002,63.38066666666667,1.74
Nandurbar,2020,12,1,23.483333333333334,12.72,61.617333333333335,1.5026666666666666
Nandurbar,2020,12,2,20.8975,0.0,50.901875,1.83125
Nandurbar,2021,1,1,24.270666666666667,2.9,54.69666666666667,1.6573333333333333
Nandurbar,2021,1,2,23.192187500000003,0.0,27.79625,1.589375
Nandurbar,2021,2,1,23.735666666666667,0.0,21.625999999999998,1.654
Nandurbar,2021,2,2,26.38269230769231,0.42000000000000004,32.00923076923077,1.9484615384615387
Nandurbar,2021,3,1,29.21633333333333,0.1,20.958000000000002,1.706
Nandurbar,2021,3,2,30.581249999999997,0.37,22.625,2.05375
Nandurbar,2021,4,1,31.498666666666665,2.0,30.261333333333333,2.393333333333333
Nandurbar,2021,4,2,32.006,2.76,35.294,2.7706666666666666
Nandurbar,2021,5,1,32.97866666666667,5.26,37.943333333333335,3.038
Nandurbar,2021,5,2,31.1959375,48.5,61.57,4.80375
Nandurbar,2021,6,1,30.657,30.09,67.72866666666667,4.257333333333333
Nandurbar,2021,6,2,28.126666666666665,133.95,78.39933333333333,4.12
Nandurbar,2021,7,1,28.930666666666667,44.32,76.21066666666667,3.396
Nandurbar,2021,7,2,27.498125,84.99,82.771875,5.0112499999999995
Nandurbar,2021,8,1,27.484333333333332,14.06,79.346,4.017333333333333
Nandurbar,2021,8,2,26.72,94.87,83.276875,2.800625
Nandurbar,2021,9,1,26.711,148.29,87.47800000000001,3.058
Nandurbar,2021,9,2,26.20066666666667,150.72,88.73133333333334,2.560666666666667
Nandurbar,2021,10,1,26.644333333333336,39.28,83.54666666666667,1.156
Nandurbar,2021,10,2,23.205312499999998,10.0,73.306875,1.43875
Nandurbar,2021,11,1,22.246,0.88,69.51466666666667,1.8553333333333333
Nandurbar,2021,11,2,24.429333333333332,10.66,74.05533333333332,1.9246666666666667
Nandurbar,2021,12,1,21.301333333333332,24.63,72.15866666666668,1.8
Nandurbar,2021,12,2,20.415625,0.17,61.113125000000004,1.64375
Nandurbar,2022,1,1,20.391000000000002,0.32,60.973333333333336,1.8773333333333333
Nandurbar,2022,1,2,19.75125,0.31,42.336875,2.07875
Nandurbar,2022,2,1,22.399,0.0,34.09466666666667,1.7426666666666668
Nandurbar,2022,2,2,25.958076923076923,0.0,28.756923076923076,1.7515384615384615
Nandurbar,2022,3,1,28.491000000000003,1.44,22.909333333333333,1.5493333333333332
Nandurbar,2022,3,2,31.5459375,0.0,21.746875,2.623125
Nandurbar,2022,4,1,32.797999999999995,0.0,24.820666666666668,2.8886666666666665
Nandurbar,2022,4,2,33.297666666666665,0.0,27.403333333333332,3.207333333333333
Nandurbar,2022,5,1,34.44233333333334,0.0,37.230000000000004,4.1866666666666665
Nandurbar,2022,5,2,32.743125,0.12,51.981875,5.493125
Nandurbar,2022,6,1,32.312333333333335,13.98,52.647333333333336,4.783333333333333
Nandurbar,2022,6,2,29.488333333333337,83.74000000000001,72.44533333333334,3.5140000000000002
Nandurbar,2022,7,1,26.628333333333334,320.12,88.158,4.338666666666667
Nandurbar,2022,7,2,25.929375,147.54,89.530625,3.566875
Nandurbar,2022,8,1,26.304000000000002,150.05,89.162,3.227333333333333
Nandurbar,2022,8,2,25.729374999999997,94.15,88.001875,3.12875
Nandurbar,2022,9,1,26.964,117.08,87.72533333333332,1.9113333333333336
Nandurbar,2022,9,2,25.758333333333333,48.46,87.586,2.46
Nandurbar,2022,10,1,24.798666666666666,95.28,85.17733333333334,1.8026666666666666
Nandurbar,2022,10,2,23.3840625,5.2,72.261875,1.465
Nandurbar,2022,11,1,23.023333333333333,0.0,70.288,1.3606666666666667
Nandurbar,2022,11,2,20.155666666666665,0.0,66.04666666666667,1.7786666666666666
Nandurbar,2022,12,1,21.773333333333333,12.96,70.08666666666666,1.9026666666666665
Nandurbar,2022,12,2,22.448124999999997,0.0,57.086875,1.41625
Nandurbar,2023,1,1,19.817333333333334,0.0,45.269999999999996,2.123333333333333
Nandurbar,2023,1,2,21.77375,0.76,41.81125,1.985
Nandurbar,2023,2,1,23.53,0.0,21.657333333333334,1.9173333333333333
Nandurbar,2023,2,2,26.858461538461537,0.0,16.492307692307694,1.7553846153846153
Nandurbar,2023,3,1,28.417,2.77,23.588666666666665,1.35
Nandurbar,2023,3,2,26.473437499999996,7.08,46.858125,2.605625
Nandurbar,2023,4,1,30.412999999999997,2.17,32.42466666666667,1.9733333333333334
Nandurbar,2023,4,2,30.735,17.7,34.89333333333333,2.5439999999999996
Nandurbar,2023,5,1,31.973666666666666,2.56,40.394666666666666,2.9493333333333336
Nandurbar,2023,5,2,32.97125,0.99,44.788125,4.388125
Nandurbar,2023,6,1,32.78966666666666,6.41,50.93266666666667,4.500666666666667
Nandurbar,2023,6,2,29.817333333333334,92.18,67.99600000000001,5.388
Nandurbar,2023,7,1,27.75,165.81,83.99666666666667,3.906
Nandurbar,2023,7,2,27.195,167.07,87.370625,4.455
Nandurbar,2023,8,1,26.391666666666666,24.87,85.58933333333333,4.689333333333334
Nandurbar,2023,8,2,26.80375,19.16,82.646875,3.46
Nandurbar,2023,9,1,26.96,83.32,81.95466666666667,3.234
Nandurbar,2023,9,2,26.490666666666666,189.12,87.39666666666668,2.1786666666666665
Nandurbar,2023,10,1,25.69233333333333,0.0,77.93066666666667,1.5026666666666666
Nandurbar,2023,10,2,25.682812499999997,0.39,65.63,1.51875
Nandurbar,2023,11,1,24.310333333333332,0.0,57.970666666666666,1.8093333333333335
Nandurbar,2023,11,2,23.720333333333336,48.39,62.76466666666667,1.8973333333333333
Nandurbar,2023,12,1,22.602666666666668,1.3800000000000001,70.49866666666667,1.816
Nandurbar,2023,12,2,21.185312500000002,0.0,56.290625,1.951875
Nandurbar,2024,1,1,23.496333333333332,0.54,49.385999999999996,1.758
Nandurbar,2024,1,2,21.38875,0.0,29.728749999999998,1.774375
Nandurbar,2024,2,1,24.74733333333333,0.0,31.684,1.7413333333333334
Nandurbar,2024,2,2,25.949285714285715,0.18,31.829285714285714,2.0021428571428572
Nandurbar,2024,3,1,26.424999999999997,0.03,26.19066666666667,2.284
Nandurbar,2024,3,2,30.1128125,0.0,25.295625,1.80375
Nashik,2019,1,1,21.808999999999997,0.0,20.134,2.0113333333333334
Nashik,2019,1,2,20.997500000000002,0.0,30.171875,2.359375
Nashik,2019,2,1,22.616666666666667,0.0,33.43266666666667,2.3093333333333335
Nashik,2019,2,2,24.587692307692308,0.0,31.321538461538463,2.1392307692307693
Nashik,2019,3,1,24.898000000000003,0.0,38.093333333333334,2.3040000000000003
Nashik,2019,3,2,28.969375,0.0,22.002499999999998,2.05875
Nashik,2019,4,1,30.275999999999996,3.51,33.97,2.19
Nashik,2019,4,2,30.535666666666668,2.49,33.20333333333333,2.6093333333333333
Nashik,2019,5,1,29.412666666666667,0.0,52.17466666666667,3.429333333333333
Nashik,2019,5,2,30.760937499999997,0.1,47.994375,3.29
Nashik,2019,6,1,29.757,52.71,63.022,4.008
Nashik,2019,6,2,27.003666666666668,229.2,79.14,4.086666666666667
Nashik,2019,7,1,24.868000000000002,445.77,91.36,4.904666666666667
Nashik,2019,7,2,25.2703125,387.2,90.820625,4.01375
Nashik,2019,8,1,24.158666666666665,453.71,93.67866666666667,5.394
Nashik,2019,8,2,24.271875,75.11,90.105625,2.79625
Nashik,2019,9,1,24.204333333333334,419.02,93.62133333333333,3.6873333333333336
