CROP,DISTRICT,YEAR,MONTH,FORTNIGHT,MEAN_TEMP,RAINFALL,HUMIDITY,WIND_SPEED,TEMP_RISE,RAINFALL_DEV,HUMIDITY_DEV,WIND_EXCESS,TRIGGER,PERCENTAGE
Pomegranate,Osmanabad,2022,11,2,20.817,0.02,73.33200000000001,1.8313333333333333,0.0,19.98,8.332000000000008,0.0,NO,0.0
Pomegranate,Osmanabad,2023,6,1,32.68866666666666,6.04,41.17533333333333,4.508666666666667,0.0,43.96,13.824666666666673,0.0,YES,1.0
Pomegranate,Osmanabad,2023,6,2,29.37033333333333,38.88,58.61133333333333,5.104,0.0,11.119999999999996,0.0,0.0,NO,0.0
Pomegranate,Osmanabad,2023,7,1,26.961333333333336,89.2,75.184,4.457333333333334,0.0,0.0,0.0,0.0,NO,0.0
Pomegranate,Osmanabad,2023,7,2,25.60375,181.53,82.8525,5.440625,0.3962499999999984,61.53,2.8525000000000063,0.0,YES,1.0
Pomegranate,Osmanabad,2023,8,1,26.49833333333333,6.890000000000001,76.39466666666667,4.235333333333333,0.0,63.11,0.0,0.0,YES,1.0
Pomegranate,Osmanabad,2023,8,2,26.5721875,22.7,74.86625,3.281875,0.0,47.3,0.0,0.0,YES,1.0
Pomegranate,Osmanabad,2023,9,1,26.581,65.08999999999999,78.164,3.2293333333333334,0.4190000000000005,0.0,3.164000000000001,0.0,NO,0.0
Pomegranate,Osmanabad,2023,9,2,26.333666666666662,111.84,80.968,2.442,0.6663333333333377,11.840000000000003,5.968000000000004,0.0,NO,0.0
Pomegranate,Osmanabad,2023,10,1,25.181,28.65,74.732,2.1093333333333333,0.0,1.3500000000000014,4.731999999999999,0.0,NO,0.0
Pomegranate,Osmanabad,2023,10,2,24.364062500000003,0.01,65.59125,2.1,0.6359374999999972,29.99,0.0,0.0,YES,1.0
Pomegranate,Osmanabad,2023,11,1,24.907333333333334,12.16,68.31066666666668,2.027333333333333,0.0,7.84,3.310666666666677,0.0,NO,0.0
Pomegranate,Osmanabad,2023,11,2,24.723,40.010000000000005,67.216,2.27,0.0,0.0,2.215999999999994,0.0,NO,0.0
Pomegranate,Parbhani,2019,6,1,35.431,10.32,35.32866666666667,3.7,1.4309999999999974,39.68,19.67133333333333,0.0,YES,1.0
Pomegranate,Parbhani,2019,6,2,30.969666666666665,63.07,57.984,3.506666666666667,0.0,0.0,0.0,0.0,NO,0.0
Pomegranate,Parbhani,2019,7,1,27.97,61.73,72.66133333333333,4.574,0.0,0.0,0.0,0.0,NO,0.0
Pomegranate,Parbhani,2019,7,2,27.93375,119.72,76.02625,3.68625,0.0,0.0,0.0,0.0,NO,0.0
Pomegranate,Parbhani,2019,8,1,26.54133333333333,97.41,82.34333333333333,4.209333333333333,0.0,0.0,0.0,0.0,NO,0.0
Pomegranate,Parbhani,2019,8,2,27.0790625,42.92,79.09625,2.68375,0.0,27.08,0.0,0.0,YES,0.75
Pomegranate,Parbhani,2019,9,1,26.47433333333333,60.23,83.68333333333334,3.0866666666666664,0.5256666666666696,0.0,8.683333333333337,0.0,NO,0.0
Pomegranate,Parbhani,2019,9,2,26.288666666666664,96.92,84.38733333333333,1.7046666666666668,0.7113333333333358,0.0,9.38733333333333,0.0,NO,0.0
Pomegranate,Parbhani,2019,10,1,25.537333333333333,13.43,79.46666666666667,1.590666666666667,0.0,16.57,9.466666666666669,0.0,NO,0.0
Pomegranate,Parbhani,2019,10,2,24.7325,113.93,84.963125,1.886875,0.2674999999999983,33.93000000000001,14.963125000000003,0.0,YES,1.0
Pomegranate,Parbhani,2019,11,1,23.831333333333333,11.38,80.066,1.552,0.0,8.62,15.066000000000004,0.0,YES,1.0
Pomegranate,Parbhani,2019,11,2,22.333,0.0,74.904,1.606,0.0,20.0,9.903999999999996,0.0,NO,0.0
Pomegranate,Parbhani,2020,6,1,29.000333333333334,133.11,63.98333333333333,3.2180000000000004,0.0,33.110000000000014,0.0,0.0,YES,1.0
Pomegranate,Parbhani,2020,6,2,28.607,94.03,74.37466666666666,2.4106666666666663,0.0,0.0,0.0,0.0,NO,0.0
Pomegranate,Parbhani,2020,7,1,27.22733333333333,114.54,80.32733333333334,3.1653333333333333,0.0,0.0,0.3273333333333426,0.0,NO,0.0
Pomegranate,Parbhani,2020,7,2,27.1475,91.42,81.190625,2.073125,0.0,0.0,1.1906249999999972,0.0,NO,0.0
Pomegranate,Parbhani,2020,8,1,26.667,73.65,83.46466666666667,3.594,0.0,0.0,0.0,0.0,NO,0.0
Pomegranate,Parbhani,2020,8,2,26.0934375,76.37,84.8775,3.264375,0.0,0.0,0.0,0.0,NO,0.0
Pomegranate,Parbhani,2020,9,1,26.965,76.37,81.55333333333333,1.3846666666666667,0.0350000000000001,0.0,6.553333333333328,0.0,NO,0.0
Pomegranate,Parbhani,2020,9,2,26.226,69.78,86.42133333333332,2.054,0.7740000000000009,0.0,11.421333333333322,0.0,NO,0.0
Pomegranate,Parbhani,2020,10,1,25.61466666666667,68.67999999999999,84.75066666666666,2.0893333333333333,0.0,0.0,14.75066666666666,0.0,NO,0.0
Pomegranate,Parbhani,2020,10,2,25.169375,8.59,78.9075,1.189375,0.0,21.41,8.907499999999999,0.0,YES,1.0
Pomegranate,Parbhani,2020,11,1,22.27433333333333,0.0,69.84266666666667,1.6900000000000002,0.0,20.0,4.842666666666673,0.0,NO,0.0
Pomegranate,Parbhani,2020,11,2,23.59,1.59,70.73266666666667,2.0046666666666666,0.0,18.41,5.732666666666674,0.0,NO,0.0
Pomegranate,Parbhani,2021,6,1,29.297666666666665,149.7,68.22933333333334,3.072666666666667,0.0,49.69999999999999,0.0,0.0,YES,1.0
Pomegranate,Parbhani,2021,6,2,27.485666666666667,54.33,75.82933333333334,3.5933333333333333,0.5143333333333331,0.0,0.8293333333333379,0.0,NO,0.0
Pomegranate,Parbhani,2021,7,1,27.65833333333333,203.54,78.03933333333333,2.5686666666666667,0.0,83.53999999999999,0.0,0.0,YES,1.0
Pomegranate,Parbhani,2021,7,2,26.8728125,133.46,82.68375,3.951875,0.0,13.460000000000008,2.6837500000000034,0.0,NO,0.0
Pomegranate,Parbhani,2021,8,1,27.003,14.58,79.04333333333334,2.845333333333333,0.0,55.42,0.0,0.0,YES,1.0
Pomegranate,Parbhani,2021,8,2,26.44375,108.04,83.581875,2.0275,0.0,0.0,0.0,0.0,NO,0.0
Pomegranate,Parbhani,2021,9,1,26.057,169.41,87.22800000000001,2.5386666666666664,0.9430000000000014,69.41,12.228000000000009,0.0,YES,1.0
Pomegranate,Parbhani,2021,9,2,25.546333333333333,166.23999999999998,87.03333333333333,2.2826666666666666,1.4536666666666669,66.23999999999998,12.033333333333331,0.0,YES,1.0
Pomegranate,Parbhani,2021,10,1,25.983,58.04,83.31533333333333,1.098666666666667,0.0,0.0,13.315333333333328,0.0,NO,0.0
Pomegranate,Parbhani,2021,10,2,22.7153125,36.43,78.95375,1.663125,2.2846875000000004,0.0,8.95375,0.0,YES,0.5
Pomegranate,Parbhani,2021,11,1,21.708,0.85,82.994,1.6793333333333331,0.0,19.15,17.994,0.0,YES,1.0
Pomegranate,Parbhani,2021,11,2,23.227666666666664,2.96,82.77666666666667,1.8206666666666669,0.0,17.04,17.77666666666667,0.0,YES,1.0
Pomegranate,Parbhani,2022,6,1,32.846000000000004,38.02,44.617333333333335,3.4566666666666666,0.0,11.979999999999997,10.382666666666664,0.0,NO,0.0
Pomegranate,Parbhani,2022,6,2,27.863333333333333,131.43,75.96333333333334,2.6886666666666668,0.1366666666666667,31.430000000000007,0.9633333333333384,0.0,YES,1.0
Pomegranate,Parbhani,2022,7,1,26.06433333333333,394.74,85.43266666666666,4.634666666666666,0.0,274.74,5.432666666666663,0.0,YES,1.0
Pomegranate,Parbhani,2022,7,2,25.728125,160.06,86.8875,3.0125,0.2718750000000014,40.06,6.887500000000003,0.0,YES,1.0
Pomegranate,Parbhani,2022,8,1,25.665333333333333,121.05,88.02466666666668,3.256666666666667,0.3346666666666671,0.0,3.0246666666666755,0.0,NO,0.0
Pomegranate,Parbhani,2022,8,2,26.023125,13.18,83.681875,2.72625,0.0,56.82,0.0,0.0,YES,1.0
Pomegranate,Parbhani,2022,9,1,26.184,149.13,86.96066666666667,2.044,0.815999999999999,49.13,11.960666666666668,0.0,YES,1.0
Pomegranate,Parbhani,2022,9,2,25.349666666666668,57.8,86.028,2.269333333333333,1.6503333333333323,0.0,11.028000000000006,0.0,NO,0.0
Pomegranate,Parbhani,2022,10,1,25.189,93.57,87.48733333333332,2.010666666666667,0.0,13.569999999999991,17.487333333333325,0.0,YES,1.0
Pomegranate,Parbhani,2022,10,2,22.665,14.03,79.82,1.61625,2.335000000000001,15.97,9.819999999999991,0.0,YES,1.0
Pomegranate,Parbhani,2022,11,1,21.26933333333333,0.0,76.71000000000001,1.384,0.0,20.0,11.710000000000008,0.0,NO,0.0
Pomegranate,Parbhani,2022,11,2,19.662333333333333,0.0,73.468,1.3206666666666669,0.3376666666666672,20.0,8.468000000000004,0.0,NO,0.0
Pomegranate,Parbhani,2023,6,1,34.508,7.35,35.169333333333334,4.274666666666667,0.5080000000000027,42.65,19.830666666666666,0.0,YES,1.0
Pomegranate,Parbhani,2023,6,2,30.95433333333333,31.76,52.47533333333333,4.754666666666666,0.0,18.24,2.5246666666666684,0.0,NO,0.0
Pomegranate,Parbhani,2023,7,1,27.834,149.79,76.59666666666666,3.946,0.0,29.789999999999992,0.0,0.0,YES,1.0
Pomegranate,Parbhani,2023,7,2,26.4403125,300.42,85.626875,4.506875,0.0,180.42,5.626874999999998,0.0,YES,1.0
Pomegranate,Parbhani,2023,8,1,26.44,12.35,80.96333333333334,3.622666666666667,0.0,57.65,0.0,0.0,YES,1.0
Pomegranate,Parbhani,2023,8,2,26.29875,63.24,81.83,2.7975,0.0,6.759999999999998,0.0,0.0,NO,0.0
Pomegranate,Parbhani,2023,9,1,26.42033333333333,71.61,83.20866666666667,3.1266666666666665,0.5796666666666717,0.0,8.208666666666673,0.0,NO,0.0
Pomegranate,Parbhani,2023,9,2,26.302666666666667,95.63,84.88466666666666,1.8246666666666669,0.6973333333333329,0.0,9.88466666666666,0.0,NO,0.0
Pomegranate,Parbhani,2023,10,1,25.642,0.82,76.86200000000001,1.6606666666666667,0.0,29.18,6.862000000000009,0.0,YES,1.0
Pomegranate,Parbhani,2023,10,2,24.1809375,0.54,70.239375,1.5375,0.8190625000000011,29.46,0.2393749999999954,0.0,YES,1.0
Pomegranate,Parbhani,2023,11,1,24.232666666666667,1.39,66.504,1.7020000000000002,0.0,18.61,1.5040000000000049,0.0,NO,0.0
Pomegranate,Parbhani,2023,11,2,23.443666666666665,66.24,70.74133333333333,1.9106666666666667,0.0,6.239999999999995,5.74133333333333,0.0,NO,0.0
Pomegranate,Pune,2019,6,1,29.066333333333333,69.94,65.27533333333334,3.6546666666666665,0.0,0.0,0.0,0.0,NO,0.0
Pomegranate,Pune,2019,6,2,26.350666666666665,286.9,81.13733333333333,3.676,1.6493333333333349,186.9,6.137333333333331,0.0,YES,1.0
Pomegranate,Pune,2019,7,1,24.585,418.26,90.87,4.823333333333333,1.4149999999999991,298.26,10.870000000000005,0.0,YES,1.0
Pomegranate,Pune,2019,7,2,24.4821875,443.82,91.893125,3.99625,1.5178125000000016,323.82,11.893124999999998,0.0,YES,1.0
Pomegranate,Pune,2019,8,1,23.745666666666665,479.26,94.23533333333332,5.664666666666666,2.254333333333335,349.26,9.235333333333315,0.0,YES,1.0
Pomegranate,Pune,2019,8,2,23.9209375,101.56,90.455,2.93,2.079062499999999,0.0,5.454999999999998,0.0,YES,0.0
Pomegranate,Pune,2019,9,1,23.852666666666664,462.65,93.5,4.097333333333333,3.147333333333336,362.65,18.5,0.0,YES,1.0
Pomegranate,Pune,2019,9,2,23.974666666666664,218.08,91.96133333333334,2.243333333333333,3.025333333333336,118.08,16.961333333333343,0.0,YES,1.0
Pomegranate,Pune,2019,10,1,24.083333333333336,91.36,86.29733333333334,1.3773333333333333,0.9166666666666644,11.36,16.29733333333334,0.0,YES,1.0
Pomegranate,Pune,2019,10,2,22.8296875,127.01,89.988125,2.228125,2.1703125000000014,47.010000000000005,19.988125,0.0,YES,1.0
Pomegranate,Pune,2019,11,1,22.584666666666667,45.4,85.62466666666666,1.5306666666666666,0.0,0.0,20.624666666666656,0.0,YES,0.25
Pomegranate,Pune,2019,11,2,21.297,0.0,80.868,2.0580000000000003,0.0,20.0,15.867999999999997,0.0,YES,1.0
Pomegranate,Pune,2020,6,1,25.55633333333333,218.36,82.014,3.312,2.443666666666669,118.36,7.013999999999996,0.0,YES,1.0
Pomegranate,Pune,2020,6,2,25.669,173.05,85.868,2.928,2.3309999999999995,73.05000000000001,10.867999999999997,0.0,YES,1.0
Pomegranate,Pune,2020,7,1,24.74366666666667,338.45,89.51533333333333,4.545333333333334,1.2563333333333304,218.45,9.51533333333333,0.0,YES,1.0
Pomegranate,Pune,2020,7,2,24.3315625,171.39,90.1225,2.613125,1.6684374999999996,51.38999999999999,10.122500000000002,0.0,YES,1.0
Pomegranate,Pune,2020,8,1,24.095,523.96,93.54533333333332,4.939333333333334,1.9050000000000007,393.96,8.545333333333318,0.0,YES,1.0
Pomegranate,Pune,2020,8,2,23.8259375,304.31,93.4625,4.051875,2.1740625000000016,174.31,8.462500000000006,0.0,YES,1.0
Pomegranate,Pune,2020,9,1,24.569333333333333,144.67,90.64666666666668,1.659333333333333,2.430666666666667,44.66999999999999,15.646666666666675,0.0,YES,1.0
Pomegranate,Pune,2020,9,2,23.63133333333333,157.96,92.93266666666666,2.063333333333333,3.3686666666666696,57.96000000000001,17.932666666666663,0.0,YES,1.0
Pomegranate,Pune,2020,10,1,24.431,137.14999999999998,87.72066666666666,1.3433333333333333,0.5689999999999991,57.14999999999998,17.72066666666666,0.0,YES,1.0
Pomegranate,Pune,2020,10,2,23.7553125,78.04,85.54125,1.334375,1.2446875000000013,0.0,15.541250000000003,0.0,YES,0.75
Pomegranate,Pune,2020,11,1,21.272666666666662,0.0,79.006,1.98,0.0,20.0,14.006,0.0,NO,0.0
Pomegranate,Pune,2020,11,2,22.461333333333336,1.26,83.25399999999999,1.878,0.0,18.74,18.25399999999999,0.0,YES,1.0
Pomegranate,Pune,2021,6,1,25.92033333333333,218.93,84.828,3.246,2.079666666666672,118.93,9.828000000000005,0.0,YES,1.0
Pomegranate,Pune,2021,6,2,24.691000000000003,267.71,89.47733333333333,3.914,3.308999999999997,167.70999999999998,14.477333333333334,0.0,YES,1.0
Pomegranate,Pune,2021,7,1,24.51833333333333,188.77,89.37533333333334,3.118,1.4816666666666691,68.77000000000001,9.375333333333344,0.0,YES,1.0
Pomegranate,Pune,2021,7,2,23.97125,592.63,92.839375,5.5475,2.0287499999999987,472.63,12.839375000000004,0.0,YES,1.0
Pomegranate,Pune,2021,8,1,24.270333333333333,114.35,89.93266666666666,3.8253333333333335,1.729666666666667,0.0,4.932666666666663,0.0,NO,0.0
Pomegranate,Pune,2021,8,2,23.3221875,140.02,90.34375,2.2975,2.6778125000000017,10.02000000000001,5.34375,0.0,YES,0.75
Pomegranate,Pune,2021,9,1,23.880333333333333,254.38,92.784,3.7066666666666666,3.1196666666666677,154.38,17.784000000000006,0.0,YES,1.0
Pomegranate,Pune,2021,9,2,23.654666666666667,135.73,91.382,2.526,3.3453333333333326,35.72999999999999,16.382000000000005,0.0,YES,1.0
Pomegranate,Pune,2021,10,1,24.730666666666668,80.88,87.37400000000001,1.268,0.2693333333333321,0.8799999999999955,17.37400000000001,0.0,YES,0.75
Pomegranate,Pune,2021,10,2,22.295,0.31,81.18062499999999,1.71875,2.7049999999999983,29.69,11.180624999999992,0.0,YES,1.0
Pomegranate,Pune,2021,11,1,22.35033333333333,11.33,81.18666666666667,2.066666666666667,0.0,8.67,16.186666666666667,0.0,YES,1.0
Pomegranate,Pune,2021,11,2,23.18233333333333,30.94,83.73133333333334,2.098,0.0,0.0,18.73133333333334,0.0,YES,0.25
Pomegranate,Pune,2022,6,1,28.296666666666667,38.38,67.75466666666667,3.668,0.0,11.619999999999996,0.0,0.0,NO,0.0
Pomegranate,Pune,2022,6,2,25.735666666666667,177.85,83.25866666666667,3.808,2.264333333333333,77.85,8.25866666666667,0.0,YES,1.0
Pomegranate,Pune,2022,7,1,23.83333333333333,699.17,92.14666666666668,5.777333333333333,2.1666666666666714,579.17,12.146666666666675,0.0,YES,1.0
Pomegranate,Pune,2022,7,2,24.0390625,188.44,91.43125,3.65125,1.9609375,68.44,11.431250000000006,0.0,YES,1.0
Pomegranate,Pune,2022,8,1,23.639666666666667,360.36,92.93466666666669,4.836666666666667,2.360333333333333,230.36,7.934666666666686,0.0,YES,1.0
Pomegranate,Pune,2022,8,2,23.7025,141.32,91.07,3.549375,2.2974999999999994,11.319999999999991,6.069999999999993,0.0,YES,0.75
Pomegranate,Pune,2022,9,1,24.545,239.97,90.854,2.28,2.4549999999999983,139.97,15.854,0.0,YES,1.0
Pomegranate,Pune,2022,9,2,22.884,143.34,92.04866666666666,2.472,4.116,43.34,17.048666666666662,0.0,YES,1.0
Pomegranate,Pune,2022,10,1,23.56533333333333,143.41,90.46466666666667,2.082,1.4346666666666683,63.41,20.464666666666677,0.0,YES,1.0
Pomegranate,Pune,2022,10,2,21.506875,70.94,81.87,1.91,3.493124999999999,0.0,11.870000000000005,0.0,YES,0.5
Pomegranate,Pune,2022,11,1,20.733666666666668,0.0,77.98666666666666,2.1666666666666665,0.0,20.0,12.986666666666665,0.0,NO,0.0
Pomegranate,Pune,2022,11,2,20.179,0.18,78.798,1.8853333333333333,0.0,19.82,13.798000000000002,0.0,NO,0.0
Pomegranate,Pune,2023,6,1,28.561,30.13,67.84,3.9866666666666655,0.0,19.87,0.0,0.0,NO,0.0
Pomegranate,Pune,2023,6,2,26.310666666666663,272.15,79.75399999999999,4.702,1.6893333333333374,172.14999999999998,4.753999999999991,0.0,YES,1.0
Pomegranate,Pune,2023,7,1,24.806,247.89,89.036,4.6593333333333335,1.193999999999999,127.89,9.036,0.0,YES,1.0
Pomegranate,Pune,2023,7,2,23.8234375,693.41,93.396875,5.551875,2.1765624999999997,573.41,13.396874999999994,0.0,YES,1.0
Pomegranate,Pune,2023,8,1,23.843333333333334,89.2,91.04333333333334,4.568666666666667,2.1566666666666663,0.0,6.0433333333333366,0.0,YES,0.25
Pomegranate,Pune,2023,8,2,24.0653125,104.56,89.630625,3.2125,1.934687499999999,0.0,4.630624999999995,0.0,NO,0.0
Pomegranate,Pune,2023,9,1,24.006,163.64,90.88066666666668,3.046666666666667,2.994,63.63999999999999,15.880666666666684,0.0,YES,1.0
Pomegranate,Pune,2023,9,2,24.500666666666667,216.87,91.178,2.648,2.4993333333333325,116.87,16.177999999999997,0.0,YES,1.0
Pomegranate,Pune,2023,10,1,24.143666666666668,34.37,83.68,1.5806666666666669,0.8563333333333318,0.0,13.680000000000009,0.0,NO,0.0
Pomegranate,Pune,2023,10,2,23.0134375,1.41,74.94,1.725,1.9865625000000016,28.59,4.939999999999998,0.0,YES,1.0
Pomegranate,Pune,2023,11,1,22.668666666666667,20.22,78.04400000000001,1.938,0.0,0.0,13.044000000000011,0.0,NO,0.0
Pomegranate,Pune,2023,11,2,22.281333333333336,14.84,77.47666666666667,1.8253333333333333,0.0,5.16,12.476666666666674,0.0,NO,0.0
Pomegranate,Sangli,2019,6,1,29.97,44.3,63.79866666666667,3.859333333333333,0.0,5.700000000000003,0.0,0.0,NO,0.0
Pomegranate,Sangli,2019,6,2,26.45,177.32,79.40666666666667,4.374,1.5500000000000007,77.32,4.406666666666666,0.0,YES,1.0
Pomegranate,Sangli,2019,7,1,25.143666666666668,230.58,87.74066666666666,5.510000000000001,0.8563333333333318,110.58,7.740666666666655,0.0,YES,1.0
Pomegranate,Sangli,2019,7,2,24.53,294.42,89.354375,4.451875,1.4699999999999989,174.42000000000002,9.354375000000005,0.0,YES,1.0
Pomegranate,Sangli,2019,8,1,23.860666666666667,513.45,92.196,6.455333333333333,2.139333333333333,383.4500000000001,7.195999999999998,0.0,YES,1.0
Pomegranate,Sangli,2019,8,2,24.1946875,46.760000000000005,88.9575,3.644375,1.8053124999999997,23.239999999999995,3.957499999999996,0.0,YES,0.75
Pomegranate,Sangli,2019,9,1,24.03333333333333,168.93,90.782,4.874,2.966666666666669,68.93,15.781999999999996,0.0,YES,1.0
Pomegranate,Sangli,2019,9,2,24.087000000000003,113.71,89.57933333333334,2.571333333333333,2.9129999999999967,13.709999999999994,14.579333333333338,0.0,YES,0.75
Pomegranate,Sangli,2019,10,1,24.35,63.33,85.15933333333334,1.396,0.6499999999999986,0.0,15.159333333333336,0.0,YES,0.25
Pomegranate,Sangli,2019,10,2,23.361875,170.63,88.799375,2.4075,1.6381249999999987,90.63,18.799375,0.0,YES,1.0
Pomegranate,Sangli,2019,11,1,23.184,7.16,84.02133333333333,1.662,0.0,12.84,19.02133333333333,0.0,YES,1.0
Pomegranate,Sangli,2019,11,2,21.933666666666667,0.0,80.02066666666666,2.3946666666666667,0.0,20.0,15.020666666666656,0.0,YES,1.0
Pomegranate,Sangli,2020,6,1,25.99,153.5,79.97399999999999,4.506,2.0100000000000016,53.5,4.9739999999999895,0.0,YES,1.0
Pomegranate,Sangli,2020,6,2,25.549666666666667,163.1,85.87466666666666,3.583333333333333,2.450333333333333,63.1,10.874666666666656,0.0,YES,1.0
Pomegranate,Sangli,2020,7,1,24.450000000000003,181.79,87.95,5.076666666666667,1.5499999999999972,61.78999999999999,7.950000000000003,0.0,YES,1.0
Pomegranate,Sangli,2020,7,2,24.6590625,106.55,87.944375,3.011875,1.340937499999999,0.0,7.944374999999994,0.0,NO,0.0
Pomegranate,Sangli,2020,8,1,24.242666666666665,343.1,91.51533333333332,5.784666666666666,1.7573333333333352,213.1,6.5153333333333165,0.0,YES,1.0
Pomegranate,Sangli,2020,8,2,24.1040625,148.61,91.055625,4.1825,1.8959374999999987,18.610000000000014,6.055625000000006,0.0,NO,0.0
Pomegranate,Sangli,2020,9,1,24.830666666666666,129.36,87.59933333333333,2.238,2.1693333333333342,29.360000000000014,12.599333333333334,0.0,YES,1.0
Pomegranate,Sangli,2020,9,2,23.683333333333334,88.35,90.79866666666666,3.1746666666666665,3.3166666666666664,0.0,15.798666666666662,0.0,YES,0.25
Pomegranate,Sangli,2020,10,1,24.06733333333333,195.78,87.61999999999999,2.06,0.9326666666666696,115.78,17.61999999999999,0.0,YES,1.0
Pomegranate,Sangli,2020,10,2,23.934375,54.04,85.7575,1.62125,1.0656250000000007,0.0,15.757499999999991,0.0,YES,0.0
Pomegranate,Sangli,2020,11,1,22.139000000000003,0.0,79.05666666666666,2.290666666666666,0.0,20.0,14.056666666666658,0.0,NO,0.0
Pomegranate,Sangli,2020,11,2,23.295,0.34,82.20533333333333,2.286,0.0,19.66,17.20533333333333,0.0,YES,1.0
Pomegranate,Sangli,2021,6,1,25.750666666666667,140.8,82.71266666666666,3.78,2.2493333333333325,40.80000000000001,7.712666666666664,0.0,YES,1.0
Pomegranate,Sangli,2021,6,2,24.76033333333333,228.73,87.68,4.299333333333333,3.239666666666668,128.73,12.680000000000009,0.0,YES,1.0
Pomegranate,Sangli,2021,7,1,24.409333333333336,142.88,88.33133333333333,3.503333333333333,1.5906666666666638,22.879999999999995,8.331333333333333,0.0,YES,0.75
Pomegranate,Sangli,2021,7,2,24.138125,487.21,91.118125,6.059375,1.8618750000000013,367.21,11.118125000000006,0.0,YES,1.0
Pomegranate,Sangli,2021,8,1,24.448666666666668,72.43,88.26733333333333,4.3340000000000005,1.551333333333332,0.0,3.267333333333326,0.0,NO,0.0
Pomegranate,Sangli,2021,8,2,23.6475,36.58,87.990625,2.834375,2.352499999999999,33.42,2.9906249999999943,0.0,YES,1.0
Pomegranate,Sangli,2021,9,1,24.004666666666665,129.3,89.95933333333333,4.45,2.9953333333333347,29.30000000000001,14.959333333333332,0.0,YES,1.0
Pomegranate,Sangli,2021,9,2,23.94933333333333,44.72,88.57866666666668,2.9726666666666666,3.050666666666668,5.280000000000001,13.578666666666678,0.0,YES,0.75
Pomegranate,Sangli,2021,10,1,25.006666666666668,92.88,85.29466666666667,1.57,0.0,12.879999999999995,15.294666666666672,0.0,YES,1.0
Pomegranate,Sangli,2021,10,2,23.7209375,0.17,79.615,2.044375,1.2790624999999984,29.83,9.614999999999997,0.0,YES,1.0
Pomegranate,Sangli,2021,11,1,23.476666666666667,9.29,79.02133333333333,2.052,0.0,10.71,14.021333333333333,0.0,NO,0.0
Pomegranate,Sangli,2021,11,2,24.138666666666666,35.93,81.952,2.264,0.0,0.0,16.951999999999998,0.0,YES,0.25
Pomegranate,Sangli,2022,6,1,27.473333333333333,48.11,72.10533333333333,3.4266666666666667,0.5266666666666673,1.8900000000000008,0.0,0.0,NO,0.0
Pomegranate,Sangli,2022,6,2,25.707666666666668,115.82,80.75800000000001,4.293333333333334,2.292333333333332,15.819999999999991,5.75800000000001,0.0,YES,0.75
Pomegranate,Sangli,2022,7,1,24.143,309.46,88.75133333333333,6.338,1.8569999999999995,189.46,8.751333333333335,0.0,YES,1.0
Pomegranate,Sangli,2022,7,2,24.40125,100.11,87.89375,3.755625,1.598749999999999,0.0,7.893749999999997,0.0,NO,0.0
Pomegranate,Sangli,2022,8,1,23.704,263.52,90.75066666666666,5.258666666666667,2.296,133.51999999999998,5.75066666666666,0.0,YES,1.0
Pomegranate,Sangli,2022,8,2,24.09375,69.21,88.083125,3.735,1.90625,0.7900000000000063,3.0831249999999955,0.0,NO,0.0
Pomegranate,Sangli,2022,9,1,24.454666666666668,165.96,89.41066666666667,2.5206666666666666,2.545333333333332,65.96000000000001,14.410666666666671,0.0,YES,1.0
Pomegranate,Sangli,2022,9,2,23.405,32.08,88.77666666666667,2.9033333333333333,3.594999999999999,17.92,13.77666666666667,0.0,YES,0.75
Pomegranate,Sangli,2022,10,1,24.25633333333333,116.64,87.33200000000001,1.8333333333333333,0.7436666666666696,36.64,17.332000000000008,0.0,YES,1.0
Pomegranate,Sangli,2022,10,2,22.271875,69.45,79.143125,1.900625,2.7281249999999986,0.0,9.143124999999998,0.0,YES,0.5
Pomegranate,Sangli,2022,11,1,21.932,0.0,77.764,2.4473333333333334,0.0,20.0,12.763999999999996,0.0,NO,0.0
Pomegranate,Sangli,2022,11,2,21.643,1.2,76.42866666666667,1.8573333333333333,0.0,18.8,11.428666666666672,0.0,NO,0.0
Pomegranate,Sangli,2023,6,1,29.205333333333336,25.64,65.60733333333333,4.24,0.0,24.36,0.0,0.0,YES,1.0
Pomegranate,Sangli,2023,6,2,27.220333333333333,89.18,73.40666666666667,5.026666666666667,0.7796666666666674,0.0,0.0,0.0,NO,0.0
Pomegranate,Sangli,2023,7,1,24.983666666666664,131.06,85.75866666666667,5.3566666666666665,1.0163333333333355,11.060000000000002,5.75866666666667,0.0,NO,0.0
Pomegranate,Sangli,2023,7,2,24.1478125,348.02,89.675625,6.065625,1.8521874999999997,228.02,9.675624999999997,0.0,YES,1.0
Pomegranate,Sangli,2023,8,1,24.336666666666662,47.77,88.12666666666668,4.607333333333333,1.6633333333333375,22.23,3.12666666666668,0.0,YES,0.75
Pomegranate,Sangli,2023,8,2,24.6090625,44.69,85.966875,3.450625,1.3909374999999995,25.31,0.9668750000000016,0.0,YES,0.75
Pomegranate,Sangli,2023,9,1,24.677333333333333,58.41,86.37533333333334,3.524,2.3226666666666667,0.0,11.375333333333344,0.0,YES,0.25
Pomegranate,Sangli,2023,9,2,24.711666666666662,127.64,87.864,3.009333333333333,2.288333333333337,27.64,12.864000000000004,0.0,YES,1.0
Pomegranate,Sangli,2023,10,1,24.880333333333333,32.22,79.846,1.9486666666666668,0.1196666666666672,0.0,9.846000000000004,0.0,NO,0.0
